candidate_id,canonical_drug_id,disease_id,rank,tier,score,evidence_summary,safety_score,verdict,admet_status,hard_fail,hard_fail_reasons,soft_flags,source_file,source_row_number
cand_0d4ea9e099e944ca,cdrug_b59f08cae9af07cf,PAH,13,Tier4,-3.780566788046847,False,,Hard_Fail,Hard_Fail,True,hERG_prob>0.7 (0.717); Lipinski_Ro5_violations=2,DILI_prob>0.5 (0.684); CYP3A4_inhibition_prob>0.5 (0.619); Low_Caco2_logPapp<-5.15 (-5.38); Tier4_prefilter:qed_below_0.5,PAH_final_admet.csv,13
cand_c68139b5c5ebd645,cdrug_4ad83c742144b729,PAH,14,Tier4,-3.7079526547959993,False,,Prefilter_Excluded,Prefilter_Excluded,False,,DILI_prob>0.5 (0.761); CYP3A4_inhibition_prob>0.5 (0.505); High_microsome_clearance>50 (60.6); Tier4_prefilter:qed_below_0.5,PAH_final_admet.csv,14
cand_8c3f8feb13b49cdd,cdrug_e5fd561d9df3b53b,PAH,15,Tier4,-3.5940270718218192,False,,Hard_Fail,Hard_Fail,True,hERG_prob>0.7 (0.790),DILI_prob>0.5 (0.739); CYP3A4_inhibition_prob>0.5 (0.781); Low_Caco2_logPapp<-5.15 (-5.17); High_microsome_clearance>50 (60.4),PAH_final_admet.csv,15
cand_629637daf70a15cb,cdrug_a36d9933974f8f30,PAH,16,Tier4,-3.5495597616909342,False,,Hard_Fail,Hard_Fail,True,Lipinski_Ro5_violations=3,Low_Caco2_logPapp<-5.15 (-6.64); High_microsome_clearance>50 (64.8); Tier4_prefilter:qed_below_0.5,PAH_final_admet.csv,16
cand_7f2d2dd5d6441df6,cdrug_8057512843ccee22,PAH,17,Tier1,-3.542204948202788,True,,Pass_With_Flags,Pass_With_Flags,False,,DILI_prob>0.5 (0.740); CYP3A4_inhibition_prob>0.5 (0.582); Low_Caco2_logPapp<-5.15 (-5.16); High_microsome_clearance>50 (54.0),PAH_final_admet.csv,17
cand_24eabdda0ca79074,cdrug_20a9e92029833ac8,PAH,18,Tier4,-3.4871250774640776,False,,Prefilter_Excluded,Prefilter_Excluded,False,,DILI_prob>0.5 (0.758); CYP3A4_inhibition_prob>0.5 (0.741); PPB>95% (97.6); Tier4_prefilter:qed_below_0.5,PAH_final_admet.csv,18
cand_38e947d751b036c7,cdrug_403848db34080ce6,PAH,19,Tier4,-3.475195356893083,False,,Hard_Fail,Hard_Fail,True,hERG_prob>0.7 (0.781),DILI_prob>0.5 (0.751); CYP3A4_inhibition_prob>0.5 (0.694); Low_Caco2_logPapp<-5.15 (-5.49); High_hepatocyte_clearance>50 (52.1); High_microsome_clearance>50 (59.2); Tier4_prefilter:qed_below_0.5,PAH_final_admet.csv,19
cand_2aacfc293e04d820,cdrug_4fccd7a69505f16f,PAH,20,Tier4,-3.4690393399670403,False,,Pass_With_Flags,Pass_With_Flags,False,,DILI_prob>0.5 (0.742); CYP3A4_inhibition_prob>0.5 (0.731),PAH_final_admet.csv,20
cand_87a4181d2cf4b88b,cdrug_62478e2e0df12fb4,PAH,21,Tier1,0.0074859069927118,True,,Pass_With_Flags,Pass_With_Flags,False,,DILI_prob>0.5 (0.711); CYP3A4_inhibition_prob>0.5 (0.505); High_microsome_clearance>50 (84.9),PAH_final_admet.csv,21
cand_427215bb124795eb,cdrug_34b98cc5fbbbb5da,PAH,22,Tier1,0.1765455660410302,True,,Clinical_Context_Hard_Fail,Clinical_Context_Hard_Fail,True,PAINS,DILI_prob>0.5 (0.824); CYP3A4_inhibition_prob>0.5 (0.712); Low_Caco2_logPapp<-5.15 (-5.16); High_BBB_prob>0.7 (0.757),PAH_final_admet.csv,22
cand_a631a554c3c4ab7b,cdrug_2ebf6143a4e9c068,PAH,23,Tier1,1.711070042631723,True,,Pass_With_Flags,Pass_With_Flags,False,,DILI_prob>0.5 (0.756); Low_Caco2_logPapp<-5.15 (-5.20); High_microsome_clearance>50 (80.1),PAH_final_admet.csv,23
cand_f4e69e6a380c76d1,cdrug_73f3443c4442bcc0,PAH,24,Tier1,2.143594088746656,True,,Pass_With_Flags,Pass_With_Flags,False,,Low_Caco2_logPapp<-5.15 (-5.15); High_hepatocyte_clearance>50 (57.0); High_microsome_clearance>50 (54.2),PAH_final_admet.csv,24
cand_93db4c15a3c55b9c,cdrug_dcbd986d79b579e6,PAH,25,Tier1,2.6240112257321853,True,,Pass_With_Flags,Pass_With_Flags,False,,DILI_prob>0.5 (0.823); CYP3A4_inhibition_prob>0.5 (0.516); High_BBB_prob>0.7 (0.759),PAH_final_admet.csv,25
cand_bc58d2a083126304,cdrug_b033da73883a15bf,PAH,26,Tier1,2.646130631846652,True,,Pass_With_Flags,Pass_With_Flags,False,,DILI_prob>0.5 (0.766); CYP3A4_inhibition_prob>0.5 (0.629),PAH_final_admet.csv,26
cand_f455dbb8b1b0fdd9,cdrug_3ea906f99daca16c,PAH,27,Tier1,3.066477524156905,True,,Clinical_Context_Hard_Fail,Clinical_Context_Hard_Fail,True,hERG_prob>0.7 (0.748),DILI_prob>0.5 (0.794); CYP3A4_inhibition_prob>0.5 (0.671); PPB>95% (97.9); Low_Caco2_logPapp<-5.15 (-5.30),PAH_final_admet.csv,27
cand_a13e175b922e1e75,cdrug_31e511f6bf320f2c,PAH,28,Tier1,4.119525752351404,True,,Pass_With_Flags,Pass_With_Flags,False,,DILI_prob>0.5 (0.725); CYP3A4_inhibition_prob>0.5 (0.650); Low_Caco2_logPapp<-5.15 (-5.17),PAH_final_admet.csv,28
cand_1d5474a70e5f3bad,cdrug_5e0c687278b12bfc,PAH,29,Tier2,0.3825911829465538,True,,Clinical_Context_Hard_Fail,Clinical_Context_Hard_Fail,True,hERG_prob>0.7 (0.736),DILI_prob>0.5 (0.703); CYP3A4_inhibition_prob>0.5 (0.729); PPB>95% (97.4); High_hepatocyte_clearance>50 (64.3); High_microsome_clearance>50 (73.8),PAH_final_admet.csv,29
cand_c0731d573e40a996,cdrug_aaf10765e5ffd5ca,PAH,30,Tier4,-3.456692394947719,False,,Prefilter_Excluded,Prefilter_Excluded,False,,DILI_prob>0.5 (0.782); CYP3A4_inhibition_prob>0.5 (0.722); PPB>95% (97.1); Low_Caco2_logPapp<-5.15 (-5.16); High_microsome_clearance>50 (59.9); Tier4_prefilter:qed_below_0.5,PAH_final_admet.csv,30
cand_17135ffb2a5028b9,cdrug_7e79edcdee91cafc,PDAC,1,Tier 3,2.5073827268206776,,,CAUTION,CAUTION,,dili,herg,PDAC_final_admet.csv,1
cand_541a57d2773e8bae,cdrug_61a5e8e07ce664d1,PDAC,2,Tier 2,2.056295596567925,,,CAUTION,CAUTION,,dili,herg,PDAC_final_admet.csv,2
cand_341110936532ae29,cdrug_371d0df931c65f11,PDAC,3,Tier 3,2.489638923408201,,,KEEP,KEEP,,,dili;herg,PDAC_final_admet.csv,3
cand_3725a5c6d37fb1ee,cdrug_c40413853cfa1088,PDAC,4,Tier 2,2.775249038838941,,,KEEP,KEEP,,,ames,PDAC_final_admet.csv,4
cand_2ee502b76485806e,cdrug_f8909ca4d8abdc96,PDAC,5,Tier 2,2.7517834654668225,,,KEEP,KEEP,,,,PDAC_final_admet.csv,5
cand_cbf2f1327b9ba7c3,cdrug_edd483796693a02f,PDAC,6,Tier 4,2.0408895266111924,,,CAUTION,CAUTION,,ames;dili,herg,PDAC_final_admet.csv,6
cand_beff3d47a985cbd3,cdrug_34152dace9ff98c9,PDAC,7,Tier 2,2.5561395266111924,,,CAUTION,CAUTION,,ames;dili,,PDAC_final_admet.csv,7
cand_ec2498b1592d9783,cdrug_3de95f54a079fa92,PDAC,8,Tier 2,2.3963895266111925,,,CAUTION,CAUTION,,ames;dili,,PDAC_final_admet.csv,8
cand_21413e79edaed528,cdrug_5d6b2e1a477d01ae,PDAC,9,Tier 3,2.2796606267706667,,,KEEP,KEEP,,,ames;dili;herg,PDAC_final_admet.csv,9
cand_60da86b99f8edf0e,cdrug_b322f758af23765d,PDAC,10,Tier 3,1.847159786766364,,,KEEP,KEEP,,,ames;herg,PDAC_final_admet.csv,10
cand_ddfb7a69acdd13bd,cdrug_5b0d446d35d3790d,PDAC,11,Tier 2,1.6719096653616663,,,CAUTION,CAUTION,,dili,herg,PDAC_final_admet.csv,11
cand_55449eb0b2dee91f,cdrug_5e43b24a58c005d7,PDAC,12,Tier 3,2.5399572190485893,,,KEEP,KEEP,,,dili;herg,PDAC_final_admet.csv,12
cand_9ffc864d0e6cbf44,cdrug_b927e4cdcac90f13,PDAC,13,Tier 2,2.6777496193880177,,,KEEP,KEEP,,,,PDAC_final_admet.csv,13
cand_1c4ed1992d065969,cdrug_1f309e1d1aaae0f9,PDAC,14,Tier 3,1.0266183076335331,,,KEEP,KEEP,,,ames;herg,PDAC_final_admet.csv,14
cand_dbb52a10bc3665c2,cdrug_66e7da8131e061dc,PDAC,15,Tier 2,2.985194482467028,,,KEEP,KEEP,,,ames;dili;herg,PDAC_final_admet.csv,15
cand_3f697c2a0e42be87,cdrug_a7bbf7d59d42b1d0,PDAC,16,Tier 2,1.898124709841636,,,KEEP,KEEP,,,,PDAC_final_admet.csv,16
cand_aa5ba3d1361bfb3a,cdrug_d82e10aee750f670,PDAC,17,Tier 2,2.474188410888317,,,KEEP,KEEP,,,,PDAC_final_admet.csv,17
cand_e91a9d049a9e932d,cdrug_19bfedb68dfcc6d9,PDAC,18,Tier 3,1.831692026909837,,,KEEP,KEEP,,,,PDAC_final_admet.csv,18
cand_4cb9e4b24b533fc2,cdrug_ec25ee06790a07e7,PDAC,19,Tier 2,1.569722379196309,,,KEEP,KEEP,,,,PDAC_final_admet.csv,19
cand_5aead087fa922e33,cdrug_258a26e1e68187f5,PDAC,20,Tier 3,1.7441719852660769,,,KEEP,KEEP,,,,PDAC_final_admet.csv,20
cand_04ff7451d1e8c672,cdrug_20b83add6b9c4f21,PDAC,21,Tier 1,2.109905274762445,,,KEEP,KEEP,,,,PDAC_final_admet.csv,21
cand_34f554699325b22a,cdrug_a286fdd293b9be53,PDAC,22,Tier 2,2.3941884108883174,,,KEEP,KEEP,,,,PDAC_final_admet.csv,22
cand_7d4de9ef757f2f89,cdrug_665990480f4d2502,PDAC,23,Tier 3,1.2047756435917465,,,KEEP,KEEP,,,,PDAC_final_admet.csv,23
cand_76812f1af9733086,cdrug_209ac767f05cbe80,PDAC,24,Tier 3,1.4289080052807333,,,KEEP,KEEP,,,,PDAC_final_admet.csv,24
cand_ccec7674ca525c11,cdrug_a0f92608891f8025,PDAC,25,Tier 2,2.65067304203141,,,KEEP,KEEP,,,,PDAC_final_admet.csv,25
cand_a09016b26de13d6b,cdrug_a5becdc6d434f216,PDAC,26,Tier 2,1.4112271403344718,,,KEEP,KEEP,,,,PDAC_final_admet.csv,26
cand_88c11a7e6a1cd05b,cdrug_f45eb6a56f3dd23b,PDAC,27,Tier 2,1.6487709235874772,,,KEEP,KEEP,,,,PDAC_final_admet.csv,27
cand_3f8f9bf7053996f4,cdrug_67fc3a0622149415,PDAC,28,Tier 3,0.2305,,,KEEP,KEEP,,,,PDAC_final_admet.csv,28
cand_71d9cd5e0dd11a93,cdrug_930e9d16bfde574a,PDAC,29,Tier 2,1.4471559949599395,,,KEEP,KEEP,,,,PDAC_final_admet.csv,29
cand_5a9d6f728e5e1fc9,cdrug_8edbdc9c5d4a7174,PDAC,30,Tier 3,1.760378180791869,,,KEEP,KEEP,,,,PDAC_final_admet.csv,30
cand_042f30c77e77d486,cdrug_6c95cca9e9b8fc23,Psoriasis,1,pass_admet_gate,-9.75698628385317,,10.0,pass_admet_gate,pass_admet_gate,1,,,Psoriasis_final_admet.csv,1
cand_82b69ffb2ebbff13,cdrug_9373a673e47eb859,Psoriasis,2,pass_admet_gate,-9.746818341239395,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,2
cand_be4c9d1a748030cc,cdrug_66e7da8131e061dc,Psoriasis,3,pass_admet_gate,-9.35178617345144,,10.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,3
cand_6129002cbfea339b,cdrug_ada9a241625f20a0,Psoriasis,4,pass_admet_gate,-8.989890079673518,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,4
cand_bba8ed7c3b06e5fc,cdrug_c3144dbb448019d0,Psoriasis,5,pass_admet_gate,-8.607277456179364,,10.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,5
cand_47c5f272e12ca29a,cdrug_f80a574bcccb0323,Psoriasis,6,pass_admet_gate,-8.497801324213743,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,6
cand_8bec650e1ca85741,cdrug_9d0dd68c5d51cf92,Psoriasis,7,pass_admet_gate,-8.331825435284337,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,7
cand_d70effbce57f9281,cdrug_5a6ce189f111e47c,Psoriasis,8,pass_admet_gate,-8.199435798221309,,10.0,pass_admet_gate,pass_admet_gate,1,,,Psoriasis_final_admet.csv,8
cand_45cc8e380ddfdfac,cdrug_1b002a0118c221e9,Psoriasis,9,pass_admet_gate,-8.053739523631148,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,9
cand_e2cb0f1c6899d81a,cdrug_4a29d26f8861fbe6,Psoriasis,10,pass_admet_gate,-7.913628442467234,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,10
cand_42b6f02b38d0e2f4,cdrug_b5ca35ac2b9b34ae,Psoriasis,11,pass_admet_gate,-7.88833577060057,,5.0,pass_admet_gate,pass_admet_gate,1,,,Psoriasis_final_admet.csv,11
cand_7a45261f50086e1f,cdrug_68e82574589d0333,Psoriasis,12,pass_admet_gate,-7.841627321865536,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,12
cand_834753db451ef98c,cdrug_0abcecf22edf1da7,Psoriasis,13,pass_admet_gate,-7.622853000180686,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,13
cand_ec5d107db631b692,cdrug_48c33381342f928d,Psoriasis,14,pass_admet_gate,-7.43359556519631,,5.0,pass_admet_gate,pass_admet_gate,1,,,Psoriasis_final_admet.csv,14
cand_18edf351fcd252ed,cdrug_86683458b87a205d,Psoriasis,15,pass_admet_gate,-7.344791255321166,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,15
cand_30ae75f86d1599fb,cdrug_7d39d8c9b73946a3,Psoriasis,16,pass_admet_gate,-7.277410014605959,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,16
cand_053d19f784c92f94,cdrug_575c6385c524f680,Psoriasis,17,pass_admet_gate,-7.183120361124556,,10.0,pass_admet_gate,pass_admet_gate,1,,,Psoriasis_final_admet.csv,17
cand_9c6914727898034e,cdrug_f58fdfe1697da1c9,Psoriasis,18,pass_admet_gate,-7.150414475637155,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,18
cand_fbea5cd037ab6e19,cdrug_5d6b2e1a477d01ae,Psoriasis,19,pass_admet_gate,-7.09279055246622,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,19
cand_289b8a6df06c95e4,cdrug_e31f8ab133e9cdba,Psoriasis,20,pass_admet_gate,-7.080966498810301,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,20
cand_4a22aa41d3632cb4,cdrug_fd8b3b58802cb6f2,Psoriasis,21,pass_admet_gate,-6.941882932180455,,10.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,21
cand_3373dcd6c6f8c8fa,cdrug_5327ddd6a8dfd4ff,Psoriasis,22,pass_admet_gate,-6.902101928707991,,5.0,pass_admet_gate,pass_admet_gate,1,,,Psoriasis_final_admet.csv,22
cand_d344a34f5553ffbd,cdrug_53c80a3c0d50123d,Psoriasis,23,pass_admet_gate,-6.798495973370098,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,23
cand_5bbdd8158c9f3de7,cdrug_bfd53d5593322ba1,Psoriasis,24,pass_admet_gate,-6.747821589564127,,10.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,24
cand_c137e5b0a7651f6f,cdrug_941e9bd7e38f28d8,Psoriasis,25,pass_admet_gate,-6.660511690659576,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,25
cand_6afb0f4fe663a64c,cdrug_c5b9cce13ea878bc,Psoriasis,26,pass_admet_gate,-6.644753261369568,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,26
cand_32681a57b359f850,cdrug_f118c0b3ad3f6604,Psoriasis,27,pass_admet_gate,-6.574730803711773,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,27
cand_c6d67525fe8409b1,cdrug_89d09223375c0b66,Psoriasis,28,pass_admet_gate,-6.45265181645204,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,28
cand_cb8f5e57eb77db0d,cdrug_fe58aa8064b2e87b,Psoriasis,29,pass_admet_gate,-6.450325962307698,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,29
cand_4ded0e0381695c71,cdrug_f1a64967eeab4b83,Psoriasis,30,pass_admet_gate,-6.307271634086332,,5.0,pass_admet_gate,pass_admet_gate,0,,,Psoriasis_final_admet.csv,30
cand_c0e7da4f6288af86,cdrug_6c95cca9e9b8fc23,RA,1,pass_admet_gate,-9.861988195577986,,10.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,1
cand_0a9ee07ea2b3401a,cdrug_5171ad46a038c047,RA,2,pass_admet_gate,-9.29485551731263,,10.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,2
cand_69cda7fa65ce1cf0,cdrug_d2710deb05a2dc71,RA,3,pass_admet_gate,-9.209569609114649,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,3
cand_031eb912a19bf2fa,cdrug_66e7da8131e061dc,RA,4,pass_admet_gate,-9.044931925574335,,10.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,4
cand_a0078892e3b91dc7,cdrug_c1fbc2e27a32152b,RA,5,pass_admet_gate,-8.922088900342484,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,5
cand_dbfcfe22eb1b74ba,cdrug_f80a574bcccb0323,RA,6,pass_admet_gate,-8.48756408715436,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,6
cand_05bed53883723414,cdrug_4a29d26f8861fbe6,RA,7,pass_admet_gate,-7.942357828869492,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,7
cand_ebca523ec4e8d365,cdrug_d7c443e54c9eadf0,RA,8,pass_admet_gate,-7.882552820898787,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,8
cand_5a57aed2b3cbb112,cdrug_3edfd50510eef142,RA,9,pass_admet_gate,-7.81149632665036,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,9
cand_83710e132983d725,cdrug_ada9a241625f20a0,RA,10,pass_admet_gate,-7.775656889067772,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,10
cand_6580dadca794a42b,cdrug_63bd67f24b93fc34,RA,11,pass_admet_gate,-7.768033468485684,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,11
cand_cbe6a0c2bdd498cc,cdrug_5a6ce189f111e47c,RA,12,pass_admet_gate,-7.681710450531761,,10.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,12
cand_8a8a5a6b8b113e39,cdrug_7bc294ae598e26bc,RA,13,pass_admet_gate,-7.523324321515245,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,13
cand_abab6c9bd27f1581,cdrug_6564ca080d113c11,RA,14,pass_admet_gate,-7.462573854058209,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,14
cand_8cabbd7806e82a63,cdrug_f58fdfe1697da1c9,RA,15,pass_admet_gate,-7.381652938182148,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,15
cand_7a76ec80025aa1a8,cdrug_48c33381342f928d,RA,16,pass_admet_gate,-7.260097215567057,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,16
cand_505b964dde35150c,cdrug_0abcecf22edf1da7,RA,17,pass_admet_gate,-7.250288655571843,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,17
cand_67184a3eae0582ba,cdrug_de6562320c068a28,RA,18,pass_admet_gate,-7.239062861005722,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,18
cand_d3df9519201d3fba,cdrug_575c6385c524f680,RA,19,pass_admet_gate,-7.214367765708451,,10.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,19
cand_02bf999967ca8fa4,cdrug_5481b56eb9cd688d,RA,20,pass_admet_gate,-7.189003611105096,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,20
cand_f8e032f8593c5ebd,cdrug_e31f8ab133e9cdba,RA,21,pass_admet_gate,-7.145921921420366,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,21
cand_19f1f0871e8dfb70,cdrug_8f45a22f1db916b3,RA,22,pass_admet_gate,-7.072816967800778,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,22
cand_d946d5180854e1e2,cdrug_bdc8af0e6cb00c24,RA,23,pass_admet_gate,-7.021140734118868,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,23
cand_fc53ae032feea575,cdrug_fd8b3b58802cb6f2,RA,24,pass_admet_gate,-6.902100268973847,,10.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,24
cand_c457582c07f814a2,cdrug_941e9bd7e38f28d8,RA,25,pass_admet_gate,-6.898721362446087,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,25
cand_df31f2130983df55,cdrug_c60565d68183fdce,RA,26,pass_admet_gate,-6.841057634226779,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,26
cand_6e49173fcc7b8a2d,cdrug_3a9a8e675b94f430,RA,27,pass_admet_gate,-6.833507325716786,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,27
cand_ed5619482a8b60e4,cdrug_aa3d2c1a9aafcd29,RA,28,pass_admet_gate,-6.780702996178621,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,28
cand_0f26387bebe8c109,cdrug_97eb6c3b7992ed1f,RA,29,pass_admet_gate,-6.7705640409386065,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,29
cand_3234b65b64c21a46,cdrug_5d6b2e1a477d01ae,RA,30,pass_admet_gate,-6.740341575150685,,5.0,pass_admet_gate,pass_admet_gate,0,,,RA_final_admet.csv,30
cand_5eb599d44bf9e220,cdrug_c40413853cfa1088,STAD,6,Tier2,-0.1583007,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",7.5,PASS,PASS,,,,STAD_final_admet.csv,1
cand_15792dbb12c78bb4,cdrug_b927e4cdcac90f13,STAD,23,Tier2,1.4928697,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",7.25,PASS,PASS,,,,STAD_final_admet.csv,2
cand_a0b96307ee5dac02,cdrug_f8909ca4d8abdc96,STAD,15,Tier2,1.0201981,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",7.0,PASS,PASS,,,,STAD_final_admet.csv,3
cand_37a8d024dcb656d4,cdrug_da0375af747f9b98,STAD,19,Tier1,1.238154,Current/reference gastric cancer therapy or biomarker-selected therapy.,6.4,PASS,PASS,,,,STAD_final_admet.csv,4
cand_28d2ac1e8320a1c6,cdrug_a286fdd293b9be53,STAD,12,Tier2,0.6874082,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",6.25,PASS,PASS,,,,STAD_final_admet.csv,5
cand_3b343593d1f84b99,cdrug_ec25ee06790a07e7,STAD,5,Tier2,-0.30921328,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",5.5,WARNING,WARNING,,,,STAD_final_admet.csv,6
cand_860bc9b09f9f0376,cdrug_9487650b5625fd2e,STAD,24,Tier2,1.5069047,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",5.5,WARNING,WARNING,,,,STAD_final_admet.csv,7
cand_9d203c0f3deeb39a,cdrug_66e7da8131e061dc,STAD,17,Tier3,1.1406467,Repurposing candidate without current gastric cancer status.,5.25,WARNING,WARNING,,,,STAD_final_admet.csv,8
cand_b84bf501a6045180,cdrug_930e9d16bfde574a,STAD,29,Tier3,1.900915,Repurposing candidate without current gastric cancer status.,5.25,WARNING,WARNING,,,,STAD_final_admet.csv,9
cand_c839c704a3e99577,cdrug_760c10c9f441bfbc,STAD,20,Tier3,1.2442573,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,10
cand_25134fb45d4598d1,cdrug_14411daba423616d,STAD,21,Tier3,1.2630359,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,11
cand_d3a411bdee007c87,cdrug_c8c9b4017be1244b,STAD,1,Tier2,-1.2004384,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",5.0,WARNING,WARNING,,,,STAD_final_admet.csv,12
cand_bf7578150db16f6f,cdrug_e33512555752f796,STAD,18,Tier3,1.1986375,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,13
cand_ce7d024cddb15f81,cdrug_5e43b24a58c005d7,STAD,26,Tier3,1.6392425,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,14
cand_0e6e61397e61856f,cdrug_55e70c4ca380f295,STAD,27,Tier3,1.7072076,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,15
cand_48164e2f8f6ec288,cdrug_32e12f4a864d093b,STAD,28,Tier2,1.8123553,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",5.0,WARNING,WARNING,,,,STAD_final_admet.csv,16
cand_a084068c24241d1f,cdrug_e408623f8a2d3a7b,STAD,25,Tier3,1.6032735,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,17
cand_9a30ed9e3bd86c49,cdrug_9e64de7415bb3254,STAD,30,Tier3,1.9733495,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,18
cand_f1af7a1f0d64b693,cdrug_c8c9b4017be1244b,STAD,2,Tier2,-1.1402773,"Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis.",5.0,WARNING,WARNING,,,,STAD_final_admet.csv,19
cand_b0c5a4b248c785d0,cdrug_948943696293fe3b,STAD,14,Tier3,0.95840305,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,20
cand_89b60f7ed073868d,cdrug_5d6b2e1a477d01ae,STAD,13,Tier3,0.85031027,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,21
cand_2c667f59fc70107d,cdrug_371d0df931c65f11,STAD,11,Tier3,0.5785534,Repurposing candidate without current gastric cancer status.,5.0,WARNING,WARNING,,,,STAD_final_admet.csv,22
