canonical_drug_id,DRUG_NAME,cosmic_drug_field,cosmic_drug_value,GENOMIC_MUTATION_ID,TRIAL_ID
1819,Docetaxel,DRUG_COMBINATION,"Capecitabine,Docetaxel,Oxaliplatin,Trastuzumab",,NCT01295086
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Oxaliplatin,Serplulimab,Trastuzumab",,NCT05311189
1819,Docetaxel,DRUG_COMBINATION,"Bevacizumab,Capecitabine,Docetaxel,Oxaliplatin",,NCT01359397
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Epirubicin",,NCT01624025
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Oxaliplatin,Tegafur-gimeracil-oteracil potassium,Trastuzumab",,NCT03691454
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Epirubicin,Pyrotinib",,NCT05165225
1819,Docetaxel,DRUG_COMBINATION,"Aromatase inhibitors,Docetaxel or Paclitaxel,Pertuzumab,Trastuzumab",,NCT01491737
1819,Docetaxel,DRUG_COMBINATION,"Aromatase inhibitors,Carboplatin,Docetaxel,Goserelin,Pertuzumab,Radiotherapy,Trastuzumab",,NCT02003209
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Pertuzumab,Trastuzumab",,NCT02344472
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Fulvestrant,Pertuzumab,Trastuzumab",,NCT02345772
1819,Docetaxel,DRUG_COMBINATION,"Abemaciclib,Capecitabine,Cyclophosphamide,Docetaxel,Fulvestrant,Ribociclib,Sacituzumab govitecan,Trastuzumab Deruxtecan",,NCT06409390
1819,Docetaxel,DRUG_COMBINATION,"Adebrelimab,Cyclophosphamide,Docetaxel,Epirubicin,High Intensity Focused Ultrasound",,NCT06470633
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Epirubicin,Fluorouracil,Pertuzumab,Trastuzumab",,NCT02339532
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Goserelin,Pertuzumab,Radiotherapy,Tamoxifen,Trastuzumab",,NCT02624973
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Letrozole,Pertuzumab,Radiotherapy,Trastuzumab",,NCT02624973
1819,Docetaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Docetaxel,Doxorubicin hydrochloride,Epirubicin,Fluorouracil,GSK2302024A,Paclitaxel,Trastuzumab",,NCT01220128
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel or Paclitaxel,Doxorubicin hydrochloride,P10s-PADRE",,NCT02229084
1819,Docetaxel,DRUG_COMBINATION,"Bevacizumab,Cyclophosphamide,Docetaxel,Epirubicin,Fluorouracil",,NCT01093235
1819,Docetaxel,DRUG_COMBINATION,"Carboplatin,Docetaxel",,NCT05901428
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Doxorubicin hydrochloride,Gemcitabine",,NCT00282087
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Epirubicin,Fuzuloparib",,NCT07162051
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Dexamethasone,Docetaxel",,NCT00832338
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Letrozole",,NCT00617968
1819,Docetaxel,DRUG_COMBINATION,"Capecitabine,Docetaxel,Tamoxifen",,NCT00005908
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Fulvestrant",,NCT02137083
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Letrozole,Pertuzumab,Radiotherapy,Trastuzumab",,NCT02624973
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Goserelin,Pertuzumab,Radiotherapy,Tamoxifen,Trastuzumab",,NCT02624973
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Doxorubicin hydrochloride,Letrozole",,NCT03497702
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Pertuzumab,Trastuzumab",,NCT04024462
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Doxorubicin hydrochloride liposome",,NCT05302336
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Nintedanib",,NCT02668393
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Fexagratinib",,NCT01824901
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Nintedanib",,NCT02231164
1819,Docetaxel,DRUG_COMBINATION,"Bemarituzumab,Docetaxel,Fluorouracil,Leucovorin calcium,Oxaliplatin",,NCT06967987
1819,Docetaxel,DRUG_COMBINATION,"Bemarituzumab,Docetaxel",,NCT05267470
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Vofatamab",,NCT02401542
1819,Docetaxel,DRUG_COMBINATION,Docetaxel or Paclitaxel or Vinflunine,,NCT03410693
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Etarfolatide,Vintafolide",,NCT01577654
1819,Docetaxel,DRUG_COMBINATION,"Dexamethasone,Docetaxel,Sapanisertib",,NCT04267913
1819,Docetaxel,DRUG_COMBINATION,"Carboplatin,Docetaxel,Erlotinib,Pemetrexed",,NCT05081674
1819,Docetaxel,DRUG_COMBINATION,"Carboplatin,Docetaxel,Pemetrexed,Sotorasib","COSV55497469,COSV55544089,COSV55952092,COSV105058461",NCT04185883
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Sotorasib","COSV55497469,COSV55544089,COSV55952092,COSV105058461",NCT04303780
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,KRAS_G12D inhibitor QLC1101","COSV55497369,COSV55865099",NCT06949761
1819,Docetaxel,DRUG_COMBINATION,"Binimetinib,Docetaxel",,NCT02451865
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Pelareorep",,NCT01708993
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Pelareorep,Prednisone",,NCT01619813
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Telisotuzumab",,NCT01472016
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Gumarontinib",,NCT06947291
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Savolitinib",,NCT05777278
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Savolitinib",,NCT02447380
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Savolitinib",,NCT02447406
1819,Docetaxel,DRUG_COMBINATION,"AG-270,Docetaxel",,NCT03435250
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,GTI-2040",,NCT00074022
1819,Docetaxel,DRUG_COMBINATION,"Docetaxel,Nezutatug",,NCT05919537
1819,Docetaxel,DRUG_COMBINATION,"Cisplatin,Docetaxel,Everolimus",COSV55878227,
1819,Docetaxel,DRUG_COMBINATION,"AZD8186,Docetaxel",,NCT03218826
1819,Docetaxel,DRUG_COMBINATION,Docetaxel,,NCT02362620
1819,Docetaxel,DRUG_COMBINATION,"Androgen Deprivation Therapy,Apalutamide,Docetaxel",,NCT06931340
1819,Docetaxel,DRUG_COMBINATION,"Cisplatin,Docetaxel,Fluorouracil,Tazemetostat hydrobromide",,NCT05151588
1819,Docetaxel,DRUG_COMBINATION,"Abiraterone acetate,Darolutamide,Docetaxel",,NCT03903835
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Doxorubicin hydrochloride,Sulanemadlin",,NCT05622058
1819,Docetaxel,DRUG_COMBINATION,"Ad5CMV-p53 gene,Docetaxel,Doxorubicin hydrochloride",,NCT00044993
1819,Docetaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Doxorubicin hydrochloride,Epirubicin,Fluorouracil,GSK2302024A,Paclitaxel",,NCT01220128
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Paclitaxel,Veliparib",,NCT01540565
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel,Epirubicin,Nab-paclitaxel,Pyrotinib",,NCT04872985
1080,Paclitaxel,DRUG_COMBINATION,"Aromatase inhibitors,Cisplatin,Paclitaxel",,
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Miransertib,Paclitaxel",,NCT02476955
1080,Paclitaxel,DRUG_COMBINATION,"Miransertib,Paclitaxel",,NCT02476955
1080,Paclitaxel,DRUG_COMBINATION,"Ipatasertib,Paclitaxel",,NCT05564377
1080,Paclitaxel,DRUG_COMBINATION,"Ipatasertib,Paclitaxel",,NCT05554380
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Placebo",,NCT04177108
1080,Paclitaxel,DRUG_COMBINATION,"Ipatasertib,Paclitaxel,Placebo",,NCT04177108
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Ipatasertib,Paclitaxel",,NCT04177108
1080,Paclitaxel,DRUG_COMBINATION,"Afuresertib,Paclitaxel",,NCT04374630
1080,Paclitaxel,DRUG_COMBINATION,"Ipatasertib,Paclitaxel",,NCT04632992
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Vevorisertib",,NCT02761694
1080,Paclitaxel,DRUG_COMBINATION,"Ipatasertib,Paclitaxel",,NCT03337724
1080,Paclitaxel,DRUG_COMBINATION,"Ipatasertib,Paclitaxel",,NCT02162719
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Cyclophosphamide,Doxorubicin hydrochloride,Ipatasertib,Paclitaxel",,NCT05498896
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Bevacizumab,Carboplatin,Paclitaxel",,NCT03991403
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Bevacizumab,Carboplatin,Paclitaxel or Pemetrexed",,NCT04194203
1080,Paclitaxel,DRUG_COMBINATION,"Ceritinib,Gemcitabine,Nab-paclitaxel",,NCT02227940
1080,Paclitaxel,DRUG_COMBINATION,"Erfonrilimab,Gemcitabine,Nab-paclitaxel,Sulfatinib",,NCT05832892
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Enzalutamide,Paclitaxel",,NCT02684227
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Darolutamide,Doxorubicin hydrochloride,Epirubicin,Paclitaxel,Pembrolizumab,Surgery",,NCT07016399
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Darolutamide,Doxorubicin or Epirubicin,Paclitaxel,Pembrolizumab",,NCT07016399
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Doxorubicin or Epirubicin,Paclitaxel,Pembrolizumab,Standard of care",,NCT07016399
1080,Paclitaxel,DRUG_COMBINATION,"Enzalutamide,Paclitaxel",,NCT02689427
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Epirubicin,Nab-paclitaxel",,NCT04213898
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Epirubicin,Nab-paclitaxel",,NCT05582499
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Epirubicin,Nab-paclitaxel,Pyrotinib",,NCT05582499
1080,Paclitaxel,DRUG_COMBINATION,"Olaparib,Paclitaxel",,NCT01063517
1080,Paclitaxel,DRUG_COMBINATION,"Olaparib,Paclitaxel,Pembrolizumab",,NCT04592211
1080,Paclitaxel,DRUG_COMBINATION,"Anti-CD73/AXL HypoSti CAR-T cells,Cyclophosphamide,Fludarabine,Paclitaxel",,NCT06939270
1080,Paclitaxel,DRUG_COMBINATION,"Gemcitabine,Paclitaxel,Radiotherapy",,NCT00176241
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Oblimersen sodium,Temozolomide",,NCT00409383
1080,Paclitaxel,DRUG_COMBINATION,"Interferon alpha-2B,Isotretinoin,Paclitaxel",,NCT00062010
1080,Paclitaxel,DRUG_COMBINATION,"Oblimersen sodium,Paclitaxel",,NCT00005032
1080,Paclitaxel,DRUG_COMBINATION,"BMX-001,Paclitaxel",,NCT06620029
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Radiotherapy,Surgery",,NCT04269083
1080,Paclitaxel,DRUG_COMBINATION,"Nimotuzumab,Paclitaxel",,NCT05978050
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Pemetrexed,Toripalimab",,NCT05800340
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Veliparib",,NCT01149083
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Veliparib",,NCT01251874
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel",,NCT04499118
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Veliparib",,NCT01506609
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Veliparib",,NCT02032277
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Veliparib",,NCT02163694
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Cisplatin,Olaparib,Paclitaxel",,NCT02121990
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Paclitaxel,Rucaparib",,NCT03462212
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Rucaparib",,NCT03462212
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Bevacizumab,Carboplatin,Paclitaxel",,NCT03394885
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Paclitaxel,Veliparib",,NCT00989651
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Olaparib,Paclitaxel",,NCT04261465
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel",,NCT06476184
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Bevacizumab,Carboplatin,Paclitaxel",,NCT03038100
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Olaparib,Paclitaxel,Pembrolizumab",,NCT05485766
1080,Paclitaxel,DRUG_COMBINATION,"Fuzuloparib,Paclitaxel",,NCT05834582
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Gemcitabine,Nab-paclitaxel",,NCT06115499
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Gemcitabine,Nab-paclitaxel",,NCT06783140
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Quisinostat",,NCT02948075
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Sorafenib",,NCT00494182
1080,Paclitaxel,DRUG_COMBINATION,"Abemaciclib,Paclitaxel",,NCT04594005
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin or Nedaplatin,Nab-paclitaxel,Toripalimab",,NCT05860335
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Danvatirsen,Durvalumab,Nab-paclitaxel",,NCT03421353
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Paclitaxel,Pembrolizumab and Vibostolimab",,NCT05007106
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pembrolizumab and Vibostolimab",,NCT05007106
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pembrolizumab",,NCT04251169
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pembrolizumab",,NCT03841747
1080,Paclitaxel,DRUG_COMBINATION,"Iparomlimab and Tuvonralimab,Nab-paclitaxel",,NCT07186868
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Iparomlimab and Tuvonralimab,Nab-paclitaxel",,NCT07186868
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin or Cisplatin,Docetaxel or Paclitaxel,Tislelizumab",,NCT05013268
1080,Paclitaxel,DRUG_COMBINATION,"Cadonilimab,Cisplatin,Paclitaxel,Radiotherapy",,NCT06511726
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Cisplatin,Paclitaxel",,NCT06288360
1080,Paclitaxel,DRUG_COMBINATION,"Anti-PD-1 MOAb QL1604,Cisplatin,Paclitaxel",,NCT04864782
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Cisplatin,Paclitaxel,Pembrolizumab,Sacituzumab tirumotecan",,NCT07216703
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Cisplatin,Nab-paclitaxel,Surgery",,NCT06288373
1080,Paclitaxel,DRUG_COMBINATION,"Anti-PD-1 monoclonal antibody BAT1308,Bevacizumab,Carboplatin,Cisplatin,Paclitaxel",,NCT06123884
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Cisplatin,Nab-paclitaxel",,NCT06289062
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pembrolizumab",,NCT03914612
1080,Paclitaxel,DRUG_COMBINATION,"Adebrelimab,Apatinib,Paclitaxel",,NCT06415669
1080,Paclitaxel,DRUG_COMBINATION,"Capecitabine,Oxaliplatin,Paclitaxel,Ramucirumab,Serplulimab",,NCT05942573
1080,Paclitaxel,DRUG_COMBINATION,"Capecitabine,Oxaliplatin,Paclitaxel,Serplulimab",,NCT05942573
1080,Paclitaxel,DRUG_COMBINATION,"Apatinib,Capecitabine,Oxaliplatin,Paclitaxel,Serplulimab",,NCT05942573
1080,Paclitaxel,DRUG_COMBINATION,"Avelumab,Paclitaxel,Ramucirumab",,NCT03966118
1080,Paclitaxel,DRUG_COMBINATION,"Capecitabine,Nab-paclitaxel,Oxaliplatin,Radiotherapy,Sintilimab",,NCT05002686
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel or Nab-paclitaxel,Pembrolizumab",,NCT02775435
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Carboplatin,Paclitaxel",,NCT02366143
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Carboplatin,Nab-paclitaxel",,NCT02367781
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Bevacizumab,Carboplatin,Paclitaxel",,NCT02366143
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cisplatin,Golidocitinib,Paclitaxel,Pemetrexed,Tislelizumab",,NCT06969612
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Durvalumab,Paclitaxel,Papaverine,Radiotherapy",,NCT05136846
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cemiplimab,Paclitaxel,Pemetrexed or Gemcitabine",,NCT07020065
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cemiplimab,Paclitaxel",,NCT06917573
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cisplatin,Nab-paclitaxel,Paclitaxel,Pembrolizumab,Pemetrexed",,NCT06745882
1080,Paclitaxel,DRUG_COMBINATION,"Cadonilimab,Carboplatin,Paclitaxel",,NCT06532591
1080,Paclitaxel,DRUG_COMBINATION,"Docetaxel,Gemcitabine,Nab-paclitaxel,Sintilimab,Tafolecimab",,NCT06421298
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Golidocitinib,Nab-paclitaxel or Pemetrexed,Sintilimab",,NCT06198907
1080,Paclitaxel,DRUG_COMBINATION,"Cadonilimab,Carboplatin,Ivonescimab,Paclitaxel",,NCT05904379
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pembrolizumab",,NCT06731413
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Nivolumab",,NCT04015778
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin or Cisplatin,Nab-paclitaxel,Pemetrexed",,NCT04153734
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Nab-paclitaxel",,NCT04167774
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Pembrolizumab",,NCT02382406
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Carboplatin,Paclitaxel",,NCT03102242
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel or Nab-paclitaxel,Rilvegostomig",,NCT06692738
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel or Pemetrexed,Volrustomig",,NCT05984277
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Ivonescimab,Paclitaxel",,NCT05840016
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pemetrexed,Sugemalimab",,NCT03789604
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Serplulimab",,NCT04033354
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cisplatin,Docetaxel,Paclitaxel,Pemetrexed,Toripalimab",,NCT04158440
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Penpulimab",,NCT03866993
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pemetrexed",,NCT04736173
1080,Paclitaxel,DRUG_COMBINATION,"Cadonilimab,Cisplatin,Paclitaxel",,NCT05522894
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Paclitaxel,Radiotherapy,Tislelizumab",,NCT05520619
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pembrolizumab",,NCT02998268
1080,Paclitaxel,DRUG_COMBINATION,"Adebrelimab,Carboplatin,Nab-paclitaxel",,NCT06178211
1080,Paclitaxel,DRUG_COMBINATION,"Cadonilimab,Cisplatin,Intensity modulated radiation therapy,Paclitaxel",,NCT06143748
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Paclitaxel,Pembrolizumab",,NCT05281003
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Carboplatin,Paclitaxel,Radiotherapy",,NCT05043688
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Carboplatin,Paclitaxel",,NCT05043688
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Paclitaxel or Fluorouracil,Sintilimab",,NCT03748134
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Cisplatin,Paclitaxel",,NCT06048926
1080,Paclitaxel,DRUG_COMBINATION,"Doxorubicin hydrochloride liposome,Gemcitabine,Paclitaxel,Pembrolizumab",,NCT03539328
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Bevacizumab,Doxorubicin hydrochloride liposome or paclitaxel",,NCT03353831
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Dostarlimab,Niraparib,Paclitaxel",,NCT03602859
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Niraparib,Paclitaxel",,NCT03602859
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Paclitaxel,Pembrolizumab",,NCT05116189
1080,Paclitaxel,DRUG_COMBINATION,"Durvalumab,Gemcitabine,Nab-paclitaxel,Oleclumab",,NCT04940286
1080,Paclitaxel,DRUG_COMBINATION,"Gemcitabine,Nab-paclitaxel,Sintilimab",,NCT05562297
1080,Paclitaxel,DRUG_COMBINATION,"Nivolumab,Paclitaxel",,NCT05535569
1080,Paclitaxel,DRUG_COMBINATION,"Cadonilimab,Paclitaxel",,NCT06118645
1080,Paclitaxel,DRUG_COMBINATION,"Docetaxel or Paclitaxel,SCT-200",,NCT05552807
1080,Paclitaxel,DRUG_COMBINATION,"Adebrelimab,Carboplatin,Nimotuzumab,Paclitaxel",,NCT07105592
1080,Paclitaxel,DRUG_COMBINATION,"Amivantamab,Carboplatin,Paclitaxel",,NCT07062354
1080,Paclitaxel,DRUG_COMBINATION,"Avelumab,Cetuximab,Cisplatin,Paclitaxel",,NCT06869473
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Carboplatin,Paclitaxel,Tiragolumab",,NCT05459129
1080,Paclitaxel,DRUG_COMBINATION,"Nivolumab,Paclitaxel",,NCT04282109
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Durvalumab,Paclitaxel",,NCT03723967
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cetuximab,Paclitaxel",,NCT06998069
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Paclitaxel",,NCT03125902
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pembrolizumab",,NCT06998069
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Nab-paclitaxel,Nivolumab,Radiotherapy",,NCT05203913
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Nab-paclitaxel,Toripalimab",,NCT04211012
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Toripalimab",,NCT04211012
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Trastuzumab",,NCT03698383
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Toripalimab",,NCT05962021
1080,Paclitaxel,DRUG_COMBINATION,"Epirubicin,Paclitaxel,Serplulimab",,NCT06860529
1080,Paclitaxel,DRUG_COMBINATION,"Epirubicin,Iparomlimab and Tuvonralimab,Nab-paclitaxel",,NCT06967103
1080,Paclitaxel,DRUG_COMBINATION,"Anlotinib,Benmelstobart,Cyclophosphamide,Epirubicin,Nab-paclitaxel",,NCT06874933
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Epirubicin,Paclitaxel,Stereotactic body radiation therapy,Toripalimab",,NCT06671262
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Paclitaxel",,NCT05093387
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Cyclophosphamide,Doxorubicin hydrochloride,Ipatasertib,Paclitaxel",,NCT03800836
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Ipatasertib,Nab-paclitaxel",,NCT03800836
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Ipatasertib,Paclitaxel",,NCT03800836
1080,Paclitaxel,DRUG_COMBINATION,"CD105/CDH3/MDM2/SOX2/Yb-1-polyepitope plasmid DNA vaccine,Carboplatin,Cisplatin,Docetaxel,Doxorubicin hydrochloride,Eribulin,Paclitaxel,Sargramostim",,NCT07078604
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Doxorubicin hydrochloride,Paclitaxel,Pembrolizumab,Radiotherapy,Surgery",,NCT07011823
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Bevacizumab,Nab-paclitaxel",,NCT06793553
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Iparomlimab and Tuvonralimab,Nab-paclitaxel",,NCT06786026
1080,Paclitaxel,DRUG_COMBINATION,"Iparomlimab and Tuvonralimab,Nab-paclitaxel",,NCT06786026
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Gemcitabine,Nab-paclitaxel,Paclitaxel,Pembrolizumab,Radiotherapy",,NCT06492759
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Tobemstomig",,NCT05852691
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Carboplatin,Cyclophosphamide,Epirubicin,Paclitaxel",,NCT04770272
1080,Paclitaxel,DRUG_COMBINATION,"Apatinib,Carboplatin,Nab-paclitaxel,Sintilimab",,NCT04722718
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pembrolizumab",,NCT06604858
1080,Paclitaxel,DRUG_COMBINATION,"Durvalumab,Paclitaxel",,NCT02628132
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Paclitaxel,Pembrolizumab",,NCT06976944
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pembrolizumab,Radiotherapy",,NCT05233696
