canonical_drug_id,pred_label_regression,drug_name,label_regression,representative_ic50_nM,target_support_count,max_phase,pred_rank
CHEMBL3545215,-6.68426127504379,BMS-911543,-6.812445099177812,1.1,2,2.0,32
CHEMBL4065122,-6.678908769709572,FENEBRUTINIB,-6.725433722188183,1.2,1,3.0,33
CHEMBL5416410,-6.653593010214136,DASATINIB,-6.645391014514646,1.3,1,4.0,34
CHEMBL3702854,-6.577249829931215,RILZABRUTINIB,-6.645391014514646,1.3,1,3.0,35
CHEMBL4114766,-6.516564917870857,ATUZABRUTINIB,-6.319968614080018,1.8,1,2.0,36
CHEMBL4650321,-6.493252474232143,ORELABRUTINIB,-6.437751649736401,1.6,1,3.0,37
CHEMBL1078178,-6.399919494244973,MOMELOTINIB,-6.437751649736401,1.6,2,4.0,38
CHEMBL4072833,-6.254599649306796,EVOBRUTINIB,-6.303439312128807,1.83,1,3.0,39
CHEMBL3622820,-6.182245680347888,ITACITINIB,-6.214608098422191,2.0,2,3.0,40
CHEMBL4582651,-6.149126779246223,PRALSETINIB,-6.214608098422191,2.0,1,4.0,41
CHEMBL5095398,-6.13859490698929,IVARMACITINIB,-6.214608098422191,2.0,2,3.0,42
CHEMBL4594441,-6.077122008355669,IFIDANCITINIB,-6.165817934252759,2.1,1,2.0,43
CHEMBL4297507,-6.015458267524206,DELGOCITINIB,-5.952243833954701,2.6,2,3.0,44
CHEMBL3707348,-5.9724734501589225,ACALABRUTINIB,-5.809142990314028,3.0,1,4.0,45
CHEMBL1795071,-5.919990524190048,RUXOLITINIB PHOSPHATE,-5.8781358618009785,2.8,2,4.0,46
CHEMBL288441,-5.81714663133905,BOSUTINIB,-5.991464547107982,2.5,1,4.0,47
CHEMBL2107823,-5.7854628769980225,GANDOTINIB,-5.809142990314028,3.0,2,2.0,48
CHEMBL2103743,-5.703762642180305,TOFACITINIB CITRATE,-5.744604469176456,3.2,2,4.0,49
CHEMBL3137308,-5.651905441777882,PEFICITINIB,-5.546778725846536,3.9,2,4.0,50
CHEMBL4594275,-5.457030090163929,GUSACITINIB,-5.521460917862246,4.0,2,2.0,51
CHEMBL5083772,-5.2792415462495255,BIIB-091,-5.221356325411908,5.4,1,2.0,52
CHEMBL3655081,-5.2678995967019855,ABROCITINIB,-5.278514739251857,5.1,2,4.0,53
CHEMBL4071161,-5.2223782378845325,TIRABRUTINIB,-5.259096653394756,5.2,1,4.0,54
CHEMBL4116008,-5.200861613354307,CERDULATINIB,-5.115995809754082,6.0,2,2.0,55
CHEMBL4435170,-5.046827998278808,DEUCRAVACITINIB,-5.298317366548036,5.0,2,4.0,56
CHEMBL475251,-5.028839454301714,R-406,-5.115995809754082,6.0,1,2.0,57
CHEMBL3301606,-4.9900217732474665,SOLCITINIB,-5.0206856299497575,6.6,2,2.0,58
CHEMBL4789639,-4.824831574435475,BMS-986202,-4.853631545286591,7.8,1,1.0,59
CHEMBL2103874,-4.734185984544554,OCLACITINIB,-4.653310561316027,9.53,2,2.0,60
CHEMBL3301607,-4.714328016874075,FILGOTINIB,-4.605170185988091,10.0,2,4.0,61
CHEMBL5314920,-4.700190831676661,JNJ-64264681,-4.812194355422418,8.13,1,1.0,62
CHEMBL3039513,-4.58952176968369,DECERNOTINIB,-4.509860006183766,11.0,2,2.0,63
CHEMBL601719,-4.551790282833614,CRIZOTINIB,-4.509860006183766,11.0,2,4.0,64
CHEMBL4650343,-4.542970103584778,IZENCITINIB,-4.605170185988091,10.0,1,2.0,65
CHEMBL4297477,-4.193919509115014,BREPOCITINIB,-4.074541934925921,17.0,2,3.0,66
CHEMBL3393066,-3.6944313352827414,VS-5584,-3.649658740960655,26.0,2,1.0,67
CHEMBL3137331,-3.5169868621676863,DEFACTINIB,-3.568078753968232,28.21,1,3.0,68
CHEMBL3647420,-3.4412833770276867,PYROTINIB,-3.451438598098902,31.7,1,3.0,69
CHEMBL1171837,-3.3892211170612576,PONATINIB,-3.4357888264317746,32.2,2,4.0,70
CHEMBL4594348,-3.359593451301557,ELSUBRUTINIB,-3.4112477175156566,33.0,1,2.0,71
CHEMBL3989934,-3.332604326460079,AVADOMIDE,-3.3813947543659757,34.0,1,2.0,72
CHEMBL43452,-3.2982415144169996,POMALIDOMIDE,-3.4112477175156566,33.0,1,4.0,73
CHEMBL2316207,-3.2290508627631214,FS-694,-3.270169119255751,38.0,1,0.0,74
CHEMBL1983268,-3.2174698196099727,ENTRECTINIB,-3.2188758248682006,40.0,2,4.0,75
CHEMBL2035185,-3.131416473675472,CT-1578,-3.079113882493042,46.0,2,1.0,76
CHEMBL5817577,-2.8569970112377288,SOQUELITINIB,-2.900422093749666,55.0,1,2.0,77
CHEMBL4459585,-2.7547466531150624,ROPSACITINIB,-2.6036901857779675,74.0,2,2.0,78
CHEMBL5095079,-2.712387560973485,POVORCITINIB,-2.5902671654458267,75.0,2,3.0,79
CHEMBL4574601,-2.683296377196534,LINPERLISIB,-2.7181005369557116,66.0,1,2.0,80
CHEMBL1944698,-2.6665119017669685,ZOTIRACICLIB,-2.617295837833746,73.0,1,2.0,81
CHEMBL4577523,-2.6487948987104604,GOLIDOCITINIB,-2.659260036932778,70.0,2,2.0,82
CHEMBL302449,-2.5741801400042883,GO-6976,-2.700082031453033,67.2,1,0.0,83
CHEMBL2010872,-2.4325240143253706,CEP-11981,-2.375155785828881,93.0,1,2.0,84
CHEMBL3701238,-2.245112392403599,FUTIBATINIB,-2.3549315733662546,94.9,1,4.0,85
CHEMBL3986824,-2.128818167252721,LANRAPLENIB,-2.120263536200091,120.0,1,2.0,86
CHEMBL3265032,-1.9492148408356083,ENTOSPLETINIB,-1.9449106487222299,143.0,2,3.0,87
CHEMBL3545311,-1.7722009807735453,BRIGATINIB,-1.870802676568508,154.0,2,4.0,88
CHEMBL848,-1.7058932131230788,LENALIDOMIDE,-1.5141277326297755,220.0,1,4.0,89
CHEMBL31965,-1.703328879966407,CANERTINIB,-1.6873994539038122,185.0,1,3.0,90
CHEMBL63,-1.6988824264915408,ROLIPRAM,-1.6094379124341003,200.0,1,2.0,91
CHEMBL3685796,-1.4857461335371873,MRL-SYKi,-1.4188175528254507,242.0,1,0.0,92
CHEMBL1822792,-1.4214952152202431,MK-2461,-1.4696759700589417,230.0,1,2.0,93
CHEMBL131,-1.2881237342586567,PREDNISOLONE,-1.3823023398503531,251.0,1,4.0,94
CHEMBL120563,-1.2854923939587604,THIRAM,-1.5005835075220182,223.0,1,2.0,95
CHEMBL575448,-1.230667265230343,BMS-754807,-1.058430499035278,347.0,2,2.0,96
CHEMBL1738757,-1.2132339637533551,REBASTINIB,-1.1086626245216111,330.0,2,2.0,97
CHEMBL4436748,-1.1404834635297276,SR-318,-1.2623083813388996,283.0,1,0.0,98
CHEMBL188343,-1.116998536050822,REVERSINE,-1.0498221244986778,350.0,2,0.0,99
CHEMBL4650338,-0.8066907005004671,EDRALBRUTINIB,-0.6831968497067772,505.0,1,2.0,100
CHEMBL5856622,-0.7391165335620133,LEPZACITINIB,-0.5978370007556204,550.0,1,2.0,101
CHEMBL4085457,-0.653798331100166,RITLECITINIB,-0.4992264879226388,607.0,2,4.0,102
CHEMBL2403108,-0.539693439870184,CERITINIB,-0.4942963218147801,610.0,3,4.0,103
CHEMBL4207852,-0.5311822551583973,MIZACORAT,-0.4604494164409239,631.0,1,2.0,104
CHEMBL4596392,-0.46753215198758724,CRAVACITINIB,-0.1743533871447778,840.0,1,4.0,105
CHEMBL4648362,-0.2522686631370803,GSK789,-0.13926206733350766,870.0,1,0.0,106
CHEMBL4097778,-0.15826093600186297,TP-030n,0.0,1000.0,2,0.0,107
CHEMBL58,-0.14537868931373366,MITOXANTRONE,0.0,1000.0,1,4.0,108
CHEMBL4549667,-0.12378713191752544,TP-030-2,0.0,1000.0,1,0.0,109
CHEMBL4088216,0.004598903829074796,TP-030-1,0.0,1000.0,1,0.0,110
CHEMBL279785,0.07804256068691773,MARIMASTAT,0.0009995003330834232,1001.0,1,3.0,111
CHEMBL509032,0.3632233031097636,TAE-684,0.40879289820083897,1505.0,1,0.0,112
CHEMBL1852688,0.9994779348980041,INFIGRATINIB,1.0584844975773304,2882.0,1,4.0,113
CHEMBL1834657,1.0043775260994199,INFIGRATINIB PHOSPHATE,1.0584844975773304,2882.0,1,4.0,114
CHEMBL553,1.2859956537043402,ERLOTINIB,1.3862943611198906,4000.0,1,4.0,115
CHEMBL585,1.524566385651764,TRIAMTERENE,1.5288784045756836,4613.0,1,4.0,116
CHEMBL565612,1.8029596409563318,SOTRASTAURIN,1.9878743481543455,7300.0,1,2.0,117
CHEMBL564201,1.8369347366421795,6-AZAURIDINE,1.9166284512739242,6798.0,1,0.0,118
CHEMBL490355,1.8687554112460354,SULFURETIN,1.7950872593207297,6020.0,2,0.0,119
CHEMBL409450,2.0014638819785926,6BIO,2.0794415416798357,8000.0,1,0.0,120
CHEMBL1448,2.1765199964160598,NICLOSAMIDE,2.302585092994046,10000.0,1,4.0,121
CHEMBL273019,2.4850988069196767,BERGENIN,2.5257286443082556,12500.0,1,-1.0,122
CHEMBL704,2.931518222944928,MESALAMINE,2.995732273553991,20000.0,1,4.0,123
CHEMBL3818247,2.947888174482113,DALMELITINIB,3.0469955674915323,21052.0,1,2.0,124
CHEMBL4094440,3.758321593345797,BMS-919373,3.912023005428146,50000.0,2,2.0,125
CHEMBL18701,3.7818729102543487,RO-201724,3.912023005428146,50000.0,1,0.0,126
CHEMBL628,4.281168968277624,PENTOXIFYLLINE,4.442651256490317,85000.0,1,4.0,127
