canonical_drug_id,mean_y_pred,mean_y_true,std_y_pred,n_pairs,pred_top5_rate,pred_top10_rate,pred_top20_rate,final_selection_score,drug_name,canonical_smiles,has_smiles,putative_target,pathway_name,drug__target_list,final_rank,rdkit_valid_smiles,mol_weight,logp,tpsa,hbd,hba,rot_bonds,pains_alert_count,lipinski_violations,admet_ames_nearest_y,admet_ames_nearest_similarity,admet_ames_good_flag,admet_dili_nearest_y,admet_dili_nearest_similarity,admet_dili_good_flag,admet_herg_nearest_y,admet_herg_nearest_similarity,admet_herg_good_flag,admet_hia_hou_nearest_y,admet_hia_hou_nearest_similarity,admet_hia_hou_good_flag,admet_bioavailability_ma_nearest_y,admet_bioavailability_ma_nearest_similarity,admet_bioavailability_ma_good_flag,admet_pgp_broccatelli_nearest_y,admet_pgp_broccatelli_nearest_similarity,admet_pgp_broccatelli_good_flag,admet_caco2_wang_nearest_y,admet_caco2_wang_nearest_similarity,admet_caco2_wang_good_flag,admet_half_life_obach_nearest_y,admet_half_life_obach_nearest_similarity,admet_half_life_obach_good_flag,admet_solubility_aqsoldb_nearest_y,admet_solubility_aqsoldb_nearest_similarity,admet_solubility_aqsoldb_good_flag,admet_lipophilicity_astrazeneca_nearest_y,admet_lipophilicity_astrazeneca_nearest_similarity,admet_lipophilicity_astrazeneca_good_flag,admet_clearance_hepatocyte_az_nearest_y,admet_clearance_hepatocyte_az_nearest_similarity,admet_clearance_hepatocyte_az_good_flag,admet_clearance_microsome_az_nearest_y,admet_clearance_microsome_az_nearest_similarity,admet_clearance_microsome_az_good_flag,admet_vdss_lombardo_nearest_y,admet_vdss_lombardo_nearest_similarity,admet_vdss_lombardo_good_flag,admet_ppbr_az_nearest_y,admet_ppbr_az_nearest_similarity,admet_ppbr_az_good_flag,admet_ld50_zhu_nearest_y,admet_ld50_zhu_nearest_similarity,admet_ld50_zhu_good_flag,admet_cyp2c9_veith_nearest_y,admet_cyp2c9_veith_nearest_similarity,admet_cyp2c9_veith_good_flag,admet_cyp2d6_veith_nearest_y,admet_cyp2d6_veith_nearest_similarity,admet_cyp2d6_veith_good_flag,admet_cyp3a4_veith_nearest_y,admet_cyp3a4_veith_nearest_similarity,admet_cyp3a4_veith_good_flag,admet_cyp2c9_substrate_carbonmangels_nearest_y,admet_cyp2c9_substrate_carbonmangels_nearest_similarity,admet_cyp2c9_substrate_carbonmangels_good_flag,admet_cyp2d6_substrate_carbonmangels_nearest_y,admet_cyp2d6_substrate_carbonmangels_nearest_similarity,admet_cyp2d6_substrate_carbonmangels_good_flag,admet_cyp3a4_substrate_carbonmangels_nearest_y,admet_cyp3a4_substrate_carbonmangels_nearest_similarity,admet_cyp3a4_substrate_carbonmangels_good_flag,admet_bbb_martins_nearest_y,admet_bbb_martins_nearest_similarity,admet_bbb_martins_good_flag,admet_strict_pass,admet_good_signal_count,admet_adjusted_score,admet_filtered_rank
1046,0.8389432,2.2859757,0.89665407,18,0.0,0.0,0.3333333333333333,0.786904761904762,Wee1 Inhibitor,C1=CC=C(C(=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,1,"WEE1, CHEK1",Cell cycle,,23,1,362.77200000000005,4.230700000000002,82.19,3,3,1,0,0,1.0,0.3392857142857143,0,1.0,0.21818181818181817,0,0.0,0.21666666666666667,0,1.0,0.3064516129032258,0,1.0,0.2711864406779661,0,0.0,0.24358974358974358,0,-4.77,0.2537313432835821,0,17.0,0.3064516129032258,0,-6.23,0.3333333333333333,0,2.34,0.3090909090909091,0,17.38,0.3064516129032258,0,7.94,0.3064516129032258,0,1.3,0.3064516129032258,0,92.8,0.3064516129032258,0,1.854,0.3064516129032258,0,0.0,0.3090909090909091,0,0.0,0.3090909090909091,0,0.0,0.3090909090909091,0,0.0,0.23943661971830985,0,0.0,0.25,0,1.0,0.25,0,1.0,0.3064516129032258,0,True,0,0.786904761904762,11
1024,0.92769593,0.50567424,0.8623432,18,0.0,0.0,0.3333333333333333,0.7814625850340136,Lestaurtinib,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,1,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",,27,1,439.47100000000023,3.474400000000002,88.65,3,4,1,0,0,1.0,0.27058823529411763,0,1.0,0.21176470588235294,0,1.0,0.22093023255813954,0,1.0,0.2235294117647059,0,1.0,0.21176470588235294,0,0.0,0.22826086956521738,0,-4.9593034000000005,0.19148936170212766,0,790.0,0.40229885057471265,0,-5.84,0.2261904761904762,0,3.5,0.22093023255813954,0,6.0,0.21505376344086022,0,6.46,0.22093023255813954,0,0.15,0.40229885057471265,0,36.53,0.22093023255813954,0,2.562,0.2328767123287671,0,0.0,0.22093023255813954,0,0.0,0.2222222222222222,0,0.0,0.21621621621621623,0,0.0,0.17475728155339806,0,1.0,0.22093023255813954,0,1.0,0.22093023255813954,0,0.0,0.19801980198019803,0,True,0,0.7814625850340136,12
1054,1.2162116,4.4593596,0.8803732,18,0.0,0.0,0.2777777777777778,0.7772108843537415,Palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,1,"CDK4, CDK6",Cell cycle,,28,1,447.54300000000035,2.965820000000001,105.03999999999999,2,8,5,0,0,1.0,0.2857142857142857,0,1.0,0.22727272727272727,0,0.0,0.24719101123595505,0,1.0,0.1951219512195122,0,1.0,0.22727272727272727,0,0.0,0.2857142857142857,0,-4.1799998,0.22784810126582278,0,5.1,0.23595505617977527,0,-2.92,0.23595505617977527,0,0.8,1.0,1,19.5,0.2755102040816326,0,27.54,0.2755102040816326,0,0.88,0.2857142857142857,0,88.59,0.2755102040816326,0,2.032,0.24096385542168675,0,0.0,0.38666666666666666,0,0.0,0.38666666666666666,0,0.0,0.38666666666666666,0,0.0,0.2857142857142857,0,0.0,0.23595505617977527,0,0.0,0.2857142857142857,0,0.0,0.23595505617977527,0,True,1,0.7772108843537415,13
1922,1.0686071,2.6318545,0.74127245,18,0.0,0.0,0.4444444444444444,0.7816326530612245,Cediranib,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,1,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,,26,1,450.51400000000035,5.224220000000004,72.5,1,6,8,0,1,0.0,0.2894736842105263,0,1.0,0.2236842105263158,0,1.0,0.5121951219512195,0,1.0,0.23,0,1.0,0.43373493975903615,0,0.0,0.28378378378378377,0,-4.48,0.43373493975903615,0,34.0,0.43373493975903615,0,-4.8795513261000005,0.33707865168539325,0,3.13,0.5064935064935064,0,9.77,0.29896907216494845,0,15.0,0.2891566265060241,0,23.0,0.32222222222222224,0,98.21,0.29896907216494845,0,2.937,0.2916666666666667,0,0.0,0.3484848484848485,0,1.0,0.3484848484848485,0,0.0,0.3484848484848485,0,0.0,0.31868131868131866,0,1.0,0.31868131868131866,0,1.0,0.31868131868131866,0,1.0,0.35365853658536583,0,True,0,0.7416326530612245,14
1086,1.2730496,-0.52587056,0.77600443,18,0.0,0.0,0.1111111111111111,0.7722789115646259,BI-2536,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1,"PLK1, PLK2, PLK3",Cell cycle,,30,1,521.6660000000004,3.5568000000000017,102.92999999999999,2,8,7,0,1,0.0,0.23863636363636365,0,1.0,0.24,0,1.0,0.2765957446808511,0,1.0,0.2616822429906542,0,1.0,0.2616822429906542,0,1.0,0.27884615384615385,0,-5.3899999,0.2616822429906542,0,2.2,0.2549019607843137,0,-2.319,0.275,0,3.14,1.0,1,16.22,0.32,0,3.0,0.26881720430107525,0,31.2,0.8441558441558441,0,96.72,0.3238095238095238,0,2.335,0.26744186046511625,0,1.0,0.2916666666666667,0,1.0,0.3764705882352941,0,0.0,0.3764705882352941,0,0.0,0.2616822429906542,0,0.0,0.2616822429906542,0,1.0,0.2616822429906542,0,1.0,0.2765957446808511,0,True,1,0.7322789115646259,15
1039,0.84298205,5.140766,0.36515212,4,0.0,0.0,0.25,0.7829931972789117,SL0101,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)OC(=O)C)OC(=O)C,1,"RSK, AURKB, PIM1, PIM3","Other, kinases",,25,1,516.4550000000002,1.9246999999999994,182.18999999999997,4,12,5,0,2,1.0,0.56,0,1.0,0.21818181818181817,0,0.0,0.38095238095238093,0,0.0,0.19230769230769232,0,0.0,0.23232323232323232,0,1.0,0.3764705882352941,0,-6.5388007,0.5316455696202531,0,0.6,0.38461538461538464,0,-1.99,0.38461538461538464,0,3.39,0.34375,0,150.0,0.2463768115942029,0,28.18,0.2463768115942029,0,0.12,0.29577464788732394,0,98.51,0.2463768115942029,0,2.444,0.23333333333333334,0,0.0,0.38461538461538464,0,1.0,0.4666666666666667,0,1.0,0.38461538461538464,0,0.0,0.38461538461538464,0,0.0,0.38461538461538464,0,1.0,0.38461538461538464,0,0.0,0.5352112676056338,0,True,0,0.7029931972789117,16
1019,1.2968785,2.7279932,0.7435236,18,0.0,0.0,0.1666666666666666,0.7724489795918368,Bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1,"SRC, ABL, TEC","Other, kinases",,29,1,530.4560000000004,5.190380000000005,82.88,1,8,9,0,2,0.0,0.2692307692307692,0,1.0,0.2127659574468085,0,1.0,0.28865979381443296,0,1.0,0.24,0,1.0,0.42857142857142855,0,1.0,0.3125,0,-4.48,0.42857142857142855,0,34.0,0.42857142857142855,0,-4.8795513261000005,1.0,0,3.5,1.0,1,12.59,0.34782608695652173,0,27.54,0.34782608695652173,0,23.0,0.31868131868131866,0,96.79,0.4,0,2.049,0.24,0,0.0,0.29347826086956524,0,0.0,0.2857142857142857,0,0.0,0.28169014084507044,0,0.0,0.2604166666666667,0,1.0,0.2604166666666667,0,1.0,0.2604166666666667,0,1.0,0.3176470588235294,0,True,1,0.6924489795918368,17
1808,-0.57398796,1.0341432,0.8391191,13,0.3846153846153846,1.0,1.0,0.9812925170068028,Topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1,TOP1,DNA replication,,6,1,421.4530000000002,1.8468000000000002,104.89,2,7,3,1,0,0.0,0.19148936170212766,0,0.0,1.0,1,0.0,0.3258426966292135,0,1.0,0.19387755102040816,0,1.0,1.0,1,0.0,0.6571428571428571,0,-5.198543099999998,0.684931506849315,0,9.0,0.5161290322580645,0,-3.63,0.22988505747126436,0,0.31,1.0,1,3.24,1.0,0,25.12,0.6575342465753424,0,1.8,0.8,0,90.52,0.6575342465753424,0,3.817,0.18867924528301888,0,0.0,0.984375,1,0.0,0.984375,1,0.0,0.984375,1,0.0,0.5161290322580645,0,0.0,0.5161290322580645,0,1.0,0.5161290322580645,0,1.0,1.0,0,False,6,0.7312925170068028,18
1191,0.027541403,-4.5671625,0.90121984,18,0.0555555555555555,0.2777777777777778,1.0,0.9613945578231292,Bortezomib,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1,Proteasome,Protein stability and degradation,,11,1,384.24500000000006,0.36059999999999964,124.44000000000001,4,6,9,0,0,0.0,0.40298507462686567,0,1.0,1.0,0,1.0,0.3,0,1.0,0.31343283582089554,0,1.0,0.31343283582089554,0,0.0,0.2909090909090909,0,-5.2142239,0.4426229508196721,0,12.0,0.26785714285714285,0,-1.41,0.3508771929824561,0,-1.1,0.31746031746031744,0,74.0,0.3835616438356164,0,19.05,0.2823529411764706,0,0.87,0.48484848484848486,0,86.85,1.0,0,2.001,0.3090909090909091,0,0.0,0.41935483870967744,0,0.0,0.391304347826087,0,0.0,0.41935483870967744,0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,0,0.0,0.3090909090909091,0,False,0,0.7113945578231292,19
1026,-0.26101905,0.35103047,0.84584945,18,0.0555555555555555,0.7777777777777778,1.0,0.9732993197278912,Tanespimycin,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,1,HSP90,Protein stability and degradation,,9,1,585.6980000000002,2.537600000000001,166.28,4,9,6,1,1,1.0,0.1743119266055046,0,1.0,0.25925925925925924,0,0.0,0.1780821917808219,0,1.0,0.20270270270270271,0,1.0,0.19285714285714287,0,1.0,1.0,0,-5.399786,0.25925925925925924,0,37.0,0.23404255319148937,0,-4.8179,0.1941747572815534,0,1.19,0.24,0,3.0,0.24,0,9.12,0.16216216216216217,0,9.3,0.2323943661971831,0,99.54,0.15833333333333333,0,2.593,0.22900763358778625,0,0.0,0.23357664233576642,0,0.0,0.24806201550387597,0,0.0,0.24806201550387597,0,0.0,0.24,0,0.0,0.24,0,1.0,0.23357664233576642,0,0.0,0.25925925925925924,0,False,0,0.6832993197278912,20
1911,-3.571578,-4.2624683,0.845432,18,1.0,1.0,1.0,0.9906462585034014,Dactinomycin,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,1,RNA polymerase,Other,,1,1,1255.4379999999994,0.7256400000000032,359.97999999999996,5,18,8,0,2,0.0,0.19327731092436976,0,1.0,1.0,0,1.0,0.18253968253968253,0,1.0,0.17567567567567569,0,0.0,0.1891891891891892,0,0.0,0.22142857142857142,0,-5.8998151,0.2457627118644068,0,0.87,0.2948717948717949,0,-3.98,0.25984251968503935,0,2.03,0.2037037037037037,0,18.62,0.1810344827586207,0,30.9,0.2037037037037037,0,13.3,0.2830188679245283,0,62.94,0.2037037037037037,0,5.2410000000000005,1.0,0,0.0,1.0,1,0.0,1.0,1,1.0,0.23308270676691728,0,0.0,0.24031007751937986,0,0.0,0.2948717948717949,0,1.0,0.24031007751937986,0,0.0,1.0,0,False,2,0.6606462585034014,21
